	baseMean	log2FoldChange	lfcSE	pvalue	padj
LPAR1	787.7097735998525	-1.4319626545538837	0.46144925255058744	0.0003156034481617664	0.0023821161900187972
SHFM1	2599.0891609428827	1.0003883285986677	0.30276724085987405	0.0003159549029248229	0.002383683439225735
BCAS1	3789.845662792158	-1.7679082739731287	0.5954680319872836	0.00031704339494099314	0.0023908072207220023
PILRB	138.7926575410098	1.7167357610167817	0.5712711571672143	0.0003173475666481659	0.002392012695403979
PLEKHG5	988.4186872236711	1.4679307360036555	0.47208731192588704	0.0003180580857986628	0.00239410207634552
CCR2	143.09317446954225	-1.4244852577996374	0.4609148954366135	0.000318050747122451	0.00239410207634552
ANKRD33B	127.51372594142643	-1.5073451488797363	0.49280174034025626	0.00031897769578368145	0.0023999343202971038
GNAI1	646.0371983892405	-1.5487355352393186	0.5068606703245809	0.0003194745052072756	0.0024025816351227734
TONSL	972.2317014418425	1.2911565092564763	0.4059907630414922	0.0003218970127661042	0.0024175092825546797
AKR1B10	3125.831784013749	-2.682545885240366	0.9853323885176208	0.0003225966043280165	0.002421666085478656
WDR78	243.95752170789828	-2.1172034726649978	0.735401049217782	0.0003239794700691603	0.002430946001084804
KLRB1	203.72113763431804	-2.113865853806379	0.7495416892938939	0.00032420474641939285	0.0024315355981454462
CTC-451P13.1	159.0527148766769	2.404581045905211	0.8633777827280557	0.0003266524336672829	0.002448785204900594
EIF1AXP1	25.107004002702492	1.895729493919279	0.6513249561583468	0.00032720564025847824	0.002451823457180957
MYO1A	10443.22274506855	-2.0973909924894527	0.7345073215886196	0.00032985412799363243	0.002470552269089226
HELZ2	3414.590834197761	1.3527726018088468	0.43138925046904913	0.00033069389325486776	0.0024745825090088888
PHEX	36.48244984985962	-2.8009805441439375	1.006988408611876	0.0003308401110083679	0.0024745825090088888
HIST3H2A	247.88314985973778	1.5236202822432567	0.49982667388147367	0.00033126893419366054	0.0024766723429228343
PLXNB1	4480.07834247267	1.1126149735022717	0.3413968182351449	0.00033150948218736	0.002477353321575966
TNFSF10	4057.596280321336	-1.2807405804364467	0.40749124464594616	0.00033190371449446396	0.0024780648953809637
CHST5	491.72609565634673	-2.637979050185418	0.9658386098606708	0.00033730208276482374	0.0025136469013460113
TMPRSS2	12487.684516663223	-1.0741852302277046	0.33092402392769704	0.00033733924072274326	0.0025136469013460113
CILP2	20.66114124359824	1.8315865083963514	0.6289934707209802	0.0003375793666604055	0.0025136469013460113
C5orf34	63.28992262842774	1.349849657542865	0.43006923184495927	0.00033748683476963456	0.0025136469013460113
TTC22	2478.4811398294896	-1.0623614071095893	0.3263520773400238	0.0003369861997798496	0.0025136469013460113
C19orf26	66.4840421758562	2.8535823444807393	1.064630754298372	0.0003369942904200892	0.0025136469013460113
RBMS3	248.56937111155074	-1.5072616589724455	0.49603749714527584	0.0003380052805013227	0.002515688156402974
RNF180	71.02858469318669	-2.0826257159937565	0.7123486274412552	0.0003392125124370571	0.0025235401228205665
GINS4	207.7615890751969	1.568218691762315	0.5146669669794668	0.00033964316543728127	0.0025256103486419636
CDT1	1556.5324563433744	1.862319550106354	0.6346105917465008	0.00034004172489098943	0.0025274401749184527
SLC20A1	2642.858724470722	-1.30876719580091	0.42263888612378236	0.00034093366565909205	0.0025329338898697675
BEAN1	20.584864698517936	1.3225932120828616	0.42120516059135205	0.0003416660509321075	0.002537237811021363
KCTD13	633.9878716341327	1.2068661466876054	0.3777587410537874	0.00034240906208354713	0.0025416167505753666
CCNB1	1632.0053653664536	1.400330366055971	0.4509358219515495	0.0003429919306039887	0.0025448036032950368
FUS	11518.20245080314	1.359658171082102	0.4326896023391302	0.00034534691075894093	0.002561129774420334
CABLES2	758.442496153888	1.3512406143174935	0.4325114157060075	0.0003471185862446648	0.0025731174271043464
PLEKHG6	3387.0187040486853	-1.0544994656784934	0.3249353195049786	0.0003494106216554354	0.0025877931429574806
HPDL	521.6766260055689	1.4983453982309078	0.4914902083898325	0.0003514172374443571	0.0026014920547745507
FPGS	2289.965235861705	1.3479229390405911	0.43204140567123134	0.0003517922372580234	0.0026031055056034546
ICA1	1502.352668096521	1.0584275242041217	0.3236113455192191	0.0003526718106005957	0.002607286021723851
RNF125	480.4148775428791	-1.8515363692054	0.6330339133664149	0.0003528663629577779	0.00260756128668086
CYS1	223.64572671804135	-1.6257452572453415	0.5457605535482553	0.00035426754568719586	0.0026167489170076967
STRIP2	82.93513903689096	1.7354934207837756	0.5863241040544008	0.00035487715502580266	0.0026200841178408373
PTK7	1590.8968569919748	1.5159666097109181	0.4954944821734267	0.0003550673738227882	0.0026203213362033457
PRR11	451.80221944965945	1.061748678193005	0.32692926383964466	0.0003556287483370677	0.002623296174315486
MRPS34	5270.8713418502975	1.7656817982123063	0.5950094948667299	0.00035690608527495495	0.002631547314694118
BMX	139.63412980706383	-1.9611422995109182	0.6756410335283805	0.00035714263540941146	0.002632120578884391
LYRM4	704.6031562394816	1.054389943912743	0.325410047471654	0.0003580164627136889	0.002636290583084026
SCD5	233.35892402835805	-1.4102546735421595	0.4581502195872313	0.00035802655218836454	0.002636290583084026
DHRS11	4751.906908966518	-1.7960085763664606	0.6208552139392935	0.00036031871439781574	0.002651121006768274
ASIC1	462.74878134766476	1.5222495279300003	0.5019929038138815	0.00036128040338646357	0.0026567092662513904
KAT6B	961.829534666027	-1.0111825805159451	0.31107656126049105	0.0003619839992779112	0.0026600915051071764
CCNL2	2112.687342736949	1.0830444064239804	0.3352453145955462	0.00036206132341006273	0.0026600915051071764
LAGE3	880.6171443184244	1.7767176813176775	0.6048288987845098	0.00036289230338893547	0.002663835220846592
ZDHHC2	556.9706786919729	-1.290126331404017	0.415189389577273	0.000363406303822838	0.002666427395247251
TXLNB	30.84057766767094	-1.4149402348223932	0.4505903361135764	0.00036392865045491325	0.0026680719310124856
LRRC16A	1678.3379029168411	-1.0752299334638196	0.33543762217569145	0.0003639523762304211	0.0026680719310124856
SLAMF7	923.3507879652796	-1.6371593389665104	0.5512238565706725	0.00036705276672754477	0.002688422275081332
OXGR1	211.8213252527114	2.179271369134755	0.7731440055329774	0.00036903051059187467	0.002700521286119348
ZNF135	48.1747064154741	-1.8232065911445534	0.6154897959127008	0.00037074771693608043	0.002711890294887702
MIIP	907.4453400544949	1.336080316212611	0.431081782229393	0.0003716533757125704	0.0027173157046474876
MT2A	7312.488146047279	-1.7661096912119105	0.607953771166057	0.0003746027823658963	0.002737672450491504
AP003774.1	316.31642853518406	1.9491689065655737	0.6787178469248334	0.00037608723486189127	0.0027473097919065
ZNF860	43.20783278095714	1.6774853487019128	0.5631824819432791	0.0003784740235800257	0.002762310409880637
FER1L6	441.27359208567066	-2.54542085806038	0.9395895984363268	0.0003806501954582987	0.0027745281397191296
RP11-661A12.8	60.27251078044722	2.251509750920462	0.8180743134505879	0.00038056832763079263	0.0027745281397191296
AC005682.5	15.713643126472311	-1.6564736754245863	0.5517305712960074	0.0003805130599976611	0.0027745281397191296
BMPER	64.35423370458375	-1.4616254430277145	0.4792693543134638	0.00038099284214298705	0.0027758049927560486
SSSCA1	955.2918568384687	1.583017006306039	0.5274333189985159	0.0003827353998793919	0.0027872755944643762
C19orf53	2856.4996050182713	1.376507999052081	0.44409386335236556	0.00038404139471161014	0.002795558242136556
FIBCD1	442.46278701678744	2.696189363829088	1.0078101369303905	0.0003857903814839497	0.0028058251746803276
IL1A	14.47225178534347	2.152872513406701	0.7565880523593878	0.0003863013196907766	0.002808308935909922
RCC2	5105.329900964506	1.0006227432967234	0.304832013627456	0.00038696307171764575	0.0028118864154844272
SMIM2-AS1	254.49518287414796	-1.7718169867763005	0.616322000569439	0.0003883736061038655	0.002820899439601915
SLC44A4	16538.643458213483	-1.1086233987563285	0.34937063859220513	0.0003906343139508531	0.00283607698367735
PIF1	152.55255596639265	1.604229275974125	0.5405926842888167	0.0003914510504931927	0.00284076233008961
ATAD3C	58.305780677143645	1.911401311608524	0.6688152550899572	0.00039174539682770376	0.002841654246135313
RP3-337H4.6	34.64770844348034	1.7851431451434252	0.6267546254349808	0.00039346717001508214	0.002851647723218184
FAM53A	51.46899173050592	1.8381161245629771	0.6450462341707335	0.000394189944650124	0.0028545998058540694
L1CAM	1009.670115475695	-2.2268771207302582	0.8079753737907904	0.0003942189415143267	0.0028545998058540694
ITM2B	14808.415785540514	-1.0990853931495472	0.34479339675555387	0.00039511254315310017	0.00285982113657757
RP5-943J3.2	24.42194154654347	-1.3782028363918788	0.4454971652138834	0.000395506169402697	0.002861420671256963
MB	190.17111490870312	-1.699755859034383	0.5811257879322077	0.00039697728839484145	0.0028708108879338993
VASH2	48.68457217132895	1.13954107189169	0.35976894250952796	0.0004000133383011573	0.0028915050511738693
CTD-2147F2.1	32.49384305111414	3.0417813738300588	1.166492053499542	0.0004014705909432608	0.002900773777194659
HMGA1	11914.924652749365	1.3017322827375282	0.41738222665343533	0.00040251588244964216	0.002902336353619313
EIF4BP3	32.11114320303796	-1.3830263151419993	0.44496478309581466	0.00040237641470589465	0.002902336353619313
DZANK1	95.95602403799984	1.01301176899989	0.31256223169157454	0.000402373610721167	0.002902336353619313
IPO5	6561.458644827171	1.194828544044547	0.37850147014749125	0.0004039248982850733	0.002909628504595867
E2F7	120.80824058912283	1.655640189451722	0.5604765815657392	0.00040498479337913815	0.002915996068748573
RPL7AP6	329.3922583170496	2.5426273501009216	0.946649858702248	0.0004057174631937649	0.0029200030188609003
TSEN2	365.8651885818976	1.0740418709388797	0.3348026647092403	0.0004078253575448762	0.0029338998703586474
HLA-L	2812.285367300433	2.6055356923157293	0.9699067485512388	0.0004084622762684588	0.002937207040845859
PHF19	1520.7934165058512	1.190268351232955	0.3786155431690053	0.0004099507823287027	0.002945355100606089
GPR18	24.337014656574127	-2.0783732301516418	0.7241442242011318	0.0004106354627705293	0.002948996011881076
RPS15	21837.09630647944	1.749208634633392	0.5974070872942343	0.00041155593910907287	0.00295304748516575
RP11-528A4.2	85.07771929347936	-1.4378379610222385	0.46999817983503256	0.0004135527564154611	0.0029648083640079013
CYP2U1	333.44137077095934	-1.421479581458361	0.4683049331851805	0.0004142552427452116	0.0029685605916566723
HIGD1A	2891.0510640543466	-1.487043711569701	0.49849929131022774	0.00041451792823684605	0.0029691593174268464
ACOT4	150.1359335221202	-1.148392777608324	0.362656441550173	0.00041602054476964554	0.002975994018727376
DBF4B	224.4206181502079	1.1457624425073791	0.3637222402582539	0.0004165044355485041	0.002975994018727376
RUNDC3B	237.00384373518	-2.022973385671213	0.7196496307821191	0.00041780570977066844	0.002980667160406767
MLKL	758.2319131909993	1.0171994319487816	0.3174795392092205	0.00041780067038691093	0.002980667160406767
MROH7	45.5383785419978	-1.4744770123035906	0.48922301773181565	0.00041844523248675585	0.0029831095606313884
ENTPD6	9881.231006681137	1.2826802118984175	0.41450753528125733	0.00042191536844317606	0.00300533470889301
ZSWIM6	835.2398903578311	-1.0115924376362375	0.3145438636137832	0.0004219254218759598	0.00300533470889301
AC027601.1	52.87137015405914	1.5964349299993015	0.5473826920667908	0.0004225027750759136	0.003008154423059823
TELO2	1801.7340856740623	1.2647931654874032	0.4057443923814549	0.00042727541596088126	0.003038219656607296
CA2	18595.310925271828	-2.6426434931875926	1.0087757010745733	0.000427499541066929	0.0030385098169744204
PRICKLE3	537.648519433109	1.1866660373671496	0.3783985761200184	0.0004283889096598425	0.003043526008406296
CD320	3461.815058839821	1.675002221369253	0.5700839753625878	0.00042897196625216253	0.003046362613808738
TMEM191A	138.96897185244663	1.4044120795561088	0.4664027844649035	0.00043029178101163364	0.0030544266682089195
GPR82	40.633416585737166	-2.0622649848351946	0.7234462666417821	0.0004315013725126834	0.0030617017334750546
DNASE1L3	474.93210863384235	-2.2030808375107913	0.8074979744157358	0.0004322826131209222	0.003065932525665077
TRPM2	899.7801814809501	1.692719255620899	0.5809974280811689	0.00043301670937679265	0.003069825473875252
DHX37	1383.8061072452476	1.103026580679689	0.3460195064309132	0.00043488925878040123	0.003080465583027842
GABRP	68.34292262407027	2.3220928636796474	0.8528038142443759	0.0004353494751093536	0.0030817152108334684
TCTEX1D2	62.7362631140369	1.3874130054614962	0.46159471354953974	0.0004371774401624854	0.0030913891086575065
DNAJC28	36.607978146378024	-1.7065511524675854	0.5741263960720369	0.00043750555161719125	0.0030923899863773753
KCNS3	390.3189595984461	-1.2398701216698191	0.40172954558709423	0.00043810248070556547	0.0030932264285931095
CENPA	209.98982961709868	1.266809100957524	0.410528349983028	0.00043818374988456235	0.0030932264285931095
LONP1	4831.199793551257	1.3395355586052162	0.4365327952144097	0.0004385710738582702	0.0030946426348236818
STAB2	66.8300501441016	-2.100562522101502	0.7484176007797616	0.0004387615925822274	0.0030946695306597527
RCCD1	561.8024421879934	1.2092899575968716	0.3878046204174835	0.00043974954401109607	0.0031003184568200413
CTB-176F20.3	31.767493458794885	-1.4195073463925965	0.4697995356383192	0.0004404633381646708	0.0031038260344980343
BTNL3	2119.9522011360823	-2.115233973328011	0.7699340528770409	0.0004418338992443819	0.0031110437043226974
LINC00667	802.6212201630857	-1.3769283344418086	0.4562419592740353	0.00044242500591410805	0.0031125613213184807
LYPD8	6774.987884749359	-2.304359109139392	0.8558155567200472	0.00044323721186233125	0.00311695239143748
MRPS26	2789.1296524808363	1.7120586750971483	0.5882543512514434	0.00044442748533716873	0.0031239972728853145
VPS4B	2692.64396041106	-1.106284461101869	0.3542133722336324	0.0004459641740830395	0.0031334701930590845
C14orf28	132.21007373379646	-1.37920349395604	0.4520270635502521	0.00044721965470440414	0.0031396297233060137
KIF21B	850.8456903135427	1.4273348748367622	0.4727565981272078	0.00044711615613686245	0.0031396297233060137
RP11-434B12.1	29.663047061718025	-1.6351531612182935	0.5469738923047744	0.0004477984929112607	0.0031423624132109
NEK5	45.062521966608045	1.3640167578823683	0.45205558058117395	0.00044865341323550704	0.0031470293374433046
PCED1A	1107.7023916827302	1.8407288920549612	0.6451420679968075	0.000449892761063364	0.0031543876965419875
DDR2	1940.4558751436105	-2.0750427626880326	0.752473794984986	0.00045015396702404337	0.003154884568043771
SIDT2	2524.0795215171242	-1.0781175087087103	0.3452571111183013	0.00045159401086068517	0.003162302801020641
DDIAS	122.68820564100098	1.6685953429572655	0.5725439275742009	0.000452356449535084	0.0031636321312422016
STX16-NPEPL1	22.441299942772098	1.5066152721337736	0.5092885643313166	0.0004563015861787626	0.0031898771787908014
FAM21A	974.3923157043309	-1.1771052357157263	0.37831522436831244	0.0004569399303198592	0.0031929929785209387
ZDHHC21	712.9031460145738	-1.0405239926973606	0.3291602149375473	0.00045731865861228744	0.0031942927798140177
CLIC3	157.9546441950828	1.8619576340807011	0.6611454060284411	0.00045797187006033454	0.0031975078964827483
SLC16A9	738.8199358594245	-1.7035769286841957	0.5910991889635512	0.00045837470215798795	0.003198972921376274
KIFC1	1180.9645202946976	1.4285258746728384	0.4748127567456518	0.0004604562284259318	0.0032121473005723147
ADRA2C	138.1182057368041	1.5715182720955296	0.5349106218938965	0.00046203908808201637	0.0032218333550523438
SNHG20	141.23650034524323	1.2286430896180374	0.4012631828368206	0.0004635644378376396	0.0032297522308360137
LINC01133	894.0656049327536	-1.641324123470462	0.567429687475095	0.0004635416954827644	0.0032297522308360137
NCAPG2	809.1286124557946	1.2872005281807473	0.4207489778455255	0.0004639673073229457	0.0032312008902848004
AURKB	917.6790552611752	1.684666337848464	0.5822068525992001	0.00046476749119817967	0.0032354141816924938
SNX24	332.7727447726153	-1.4684920321776849	0.49379037917945445	0.0004666116058102878	0.0032455255418823
SCLY	124.78155501212345	1.26608800542761	0.4159058893634356	0.0004673179839470738	0.003249075328826656
DTYMK	972.2911017913613	1.1144313532318968	0.35558495299280124	0.00046817490026622145	0.0032536683320388347
